user_id,session_id,session_date,session_time,device_type,user_segment,acquisition_channel,step_1_app_open,step_2_browse_menu,step_3_add_to_cart,step_4_checkout,step_5_payment,session_duration_minutes,order_value
user_006844,sess_20240101_006844,2024-01-26,22:16:00,Android,New,Paid Social,1,0,0,0,0,4,
user_006845,sess_20240101_006845,2024-01-22,15:39:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_006846,sess_20240101_006846,2024-01-22,19:33:00,Android,Returning,Paid Social,1,1,0,0,0,10,
user_006847,sess_20240101_006847,2024-01-03,15:39:00,iOS,VIP,Email,1,1,1,0,0,1,
user_006848,sess_20240101_006848,2024-01-23,19:23:00,Android,Returning,Referral,1,0,0,0,0,3,
user_006849,sess_20240101_006849,2024-01-10,09:22:00,iOS,VIP,Referral,1,1,1,1,1,8,46.54
user_006850,sess_20240101_006850,2024-01-30,14:42:00,iOS,Returning,Referral,1,1,1,0,0,3,
user_006851,sess_20240101_006851,2024-01-02,14:13:00,iOS,Returning,Paid Social,1,1,1,0,0,7,
user_006852,sess_20240101_006852,2024-01-23,06:53:00,Android,Returning,Email,1,1,1,0,0,1,
user_006853,sess_20240101_006853,2024-01-21,02:00:00,iOS,Returning,Email,1,1,0,0,0,3,
user_006854,sess_20240101_006854,2024-01-18,07:59:00,Android,Returning,Referral,1,1,1,1,1,8,45.51
user_006855,sess_20240101_006855,2024-01-28,10:06:00,iOS,VIP,Referral,1,0,0,0,0,6,
user_006856,sess_20240101_006856,2024-01-01,00:46:00,iOS,Returning,Organic,1,1,0,0,0,5,
user_006857,sess_20240101_006857,2024-01-24,23:51:00,iOS,Returning,Email,1,1,0,0,0,4,
user_006858,sess_20240101_006858,2024-01-29,05:49:00,iOS,Returning,Organic,1,1,0,0,0,5,
user_006859,sess_20240101_006859,2024-01-14,18:58:00,iOS,Returning,Organic,1,1,1,0,0,1,
user_006860,sess_20240101_006860,2024-01-10,17:28:00,Android,Returning,Organic,1,1,1,0,0,1,
user_006861,sess_20240101_006861,2024-01-06,10:27:00,iOS,VIP,Paid Social,1,1,1,1,0,2,
user_006862,sess_20240101_006862,2024-01-27,10:01:00,iOS,Returning,Email,1,1,0,0,0,3,
user_006863,sess_20240101_006863,2024-01-31,09:22:00,iOS,Returning,Paid Social,1,1,0,0,0,4,
user_006864,sess_20240101_006864,2024-01-17,06:50:00,iOS,New,Referral,1,1,0,0,0,8,
user_006865,sess_20240101_006865,2024-01-17,12:50:00,iOS,Returning,Email,1,1,0,0,0,5,
user_006866,sess_20240101_006866,2024-01-02,18:50:00,iOS,New,Referral,1,0,0,0,0,5,
user_006867,sess_20240101_006867,2024-01-08,18:23:00,iOS,Returning,Email,1,1,1,0,0,4,
user_006868,sess_20240101_006868,2024-01-03,06:04:00,Android,New,Organic,1,0,0,0,0,1,
user_006869,sess_20240101_006869,2024-01-21,00:05:00,Android,Returning,Organic,1,1,1,0,0,4,
user_006870,sess_20240101_006870,2024-01-16,04:55:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_006871,sess_20240101_006871,2024-01-07,09:48:00,iOS,New,Paid Social,1,1,1,0,0,8,
user_006872,sess_20240101_006872,2024-01-15,03:04:00,iOS,VIP,Organic,1,1,1,1,0,1,
user_006873,sess_20240101_006873,2024-01-14,06:14:00,Android,VIP,Organic,1,1,1,1,0,1,
user_006874,sess_20240101_006874,2024-01-02,17:17:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_006875,sess_20240101_006875,2024-01-22,05:03:00,iOS,Returning,Organic,1,1,0,0,0,1,
user_006876,sess_20240101_006876,2024-01-07,19:32:00,Android,VIP,Email,1,0,0,0,0,2,
user_006877,sess_20240101_006877,2024-01-01,13:58:00,iOS,Returning,Email,1,0,0,0,0,2,
user_006878,sess_20240101_006878,2024-01-07,09:08:00,Android,New,Organic,1,1,0,0,0,1,
user_006879,sess_20240101_006879,2024-01-08,18:03:00,iOS,New,Organic,1,1,0,0,0,5,
user_006880,sess_20240101_006880,2024-01-21,16:24:00,Android,Returning,Referral,1,1,0,0,0,4,
user_006881,sess_20240101_006881,2024-01-11,00:43:00,iOS,New,Referral,1,1,1,0,0,1,
user_006882,sess_20240101_006882,2024-01-30,04:20:00,iOS,Returning,Organic,1,1,1,0,0,2,
user_006883,sess_20240101_006883,2024-01-12,18:55:00,iOS,New,Email,1,1,0,0,0,6,
user_006884,sess_20240101_006884,2024-01-22,22:08:00,iOS,New,Paid Social,1,1,1,0,0,6,
user_006885,sess_20240101_006885,2024-01-02,09:13:00,iOS,Returning,Email,1,1,1,1,0,7,
user_006886,sess_20240101_006886,2024-01-25,20:35:00,Android,Returning,Email,1,1,0,0,0,6,
user_006887,sess_20240101_006887,2024-01-23,03:14:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_006888,sess_20240101_006888,2024-01-03,22:53:00,Android,VIP,Referral,1,1,0,0,0,2,
user_006889,sess_20240101_006889,2024-01-18,22:38:00,Android,New,Organic,1,1,0,0,0,7,
user_006890,sess_20240101_006890,2024-01-07,18:29:00,iOS,New,Organic,1,1,1,0,0,9,
user_006891,sess_20240101_006891,2024-01-09,09:13:00,Android,New,Referral,1,0,0,0,0,6,
user_006892,sess_20240101_006892,2024-01-22,01:32:00,iOS,Returning,Email,1,1,0,0,0,3,
user_006893,sess_20240101_006893,2024-01-21,18:03:00,iOS,Returning,Email,1,1,1,1,1,11,19.62
user_006894,sess_20240101_006894,2024-01-29,03:42:00,iOS,Returning,Organic,1,1,1,0,0,8,
user_006895,sess_20240101_006895,2024-01-04,20:04:00,iOS,VIP,Email,1,1,0,0,0,4,
user_006896,sess_20240101_006896,2024-01-17,13:12:00,Android,New,Referral,1,1,1,0,0,7,
user_006897,sess_20240101_006897,2024-01-29,16:48:00,Android,VIP,Organic,1,1,0,0,0,10,
user_006898,sess_20240101_006898,2024-01-19,06:21:00,iOS,VIP,Referral,1,1,0,0,0,7,
user_006899,sess_20240101_006899,2024-01-31,00:18:00,iOS,New,Paid Social,1,0,0,0,0,5,
user_006900,sess_20240101_006900,2024-01-03,03:52:00,Android,New,Email,1,1,0,0,0,7,
user_006901,sess_20240101_006901,2024-01-26,22:36:00,iOS,Returning,Referral,1,1,0,0,0,7,
user_006902,sess_20240101_006902,2024-01-08,18:54:00,Android,New,Organic,1,0,0,0,0,2,
user_006903,sess_20240101_006903,2024-01-22,05:55:00,iOS,Returning,Organic,1,1,1,0,0,5,
user_006904,sess_20240101_006904,2024-01-24,02:42:00,iOS,Returning,Paid Social,1,1,0,0,0,5,
user_006905,sess_20240101_006905,2024-01-27,16:57:00,Android,VIP,Referral,1,1,0,0,0,3,
user_006906,sess_20240101_006906,2024-01-01,18:08:00,iOS,New,Referral,1,0,0,0,0,2,
user_006907,sess_20240101_006907,2024-01-30,16:07:00,iOS,Returning,Paid Social,1,1,1,1,0,2,
user_006908,sess_20240101_006908,2024-01-26,01:55:00,Android,Returning,Organic,1,1,0,0,0,6,
user_006909,sess_20240101_006909,2024-01-23,22:46:00,Android,Returning,Paid Social,1,0,0,0,0,4,
user_006910,sess_20240101_006910,2024-01-12,09:52:00,Android,New,Paid Social,1,1,1,1,1,12,61.2
user_006911,sess_20240101_006911,2024-01-17,11:54:00,iOS,VIP,Organic,1,1,1,0,0,10,
user_006912,sess_20240101_006912,2024-01-20,14:47:00,iOS,Returning,Email,1,1,0,0,0,6,
user_006913,sess_20240101_006913,2024-01-05,00:45:00,iOS,Returning,Organic,1,1,1,1,0,5,
user_006914,sess_20240101_006914,2024-01-14,13:11:00,iOS,New,Email,1,1,0,0,0,1,
user_006915,sess_20240101_006915,2024-01-08,13:38:00,iOS,VIP,Paid Social,1,1,1,0,0,5,
user_006916,sess_20240101_006916,2024-01-12,06:35:00,iOS,Returning,Organic,1,1,1,0,0,2,
user_006917,sess_20240101_006917,2024-01-16,11:31:00,Android,Returning,Organic,1,0,0,0,0,5,
user_006918,sess_20240101_006918,2024-01-21,08:56:00,iOS,New,Email,1,1,1,0,0,2,
user_006919,sess_20240101_006919,2024-01-24,20:24:00,iOS,Returning,Paid Social,1,1,0,0,0,6,
user_006920,sess_20240101_006920,2024-01-01,19:55:00,iOS,New,Organic,1,1,1,0,0,5,
user_006921,sess_20240101_006921,2024-01-10,07:21:00,iOS,New,Email,1,1,1,1,0,4,
user_006922,sess_20240101_006922,2024-01-30,15:25:00,iOS,New,Paid Social,1,0,0,0,0,5,
user_006923,sess_20240101_006923,2024-01-05,08:01:00,iOS,Returning,Email,1,1,0,0,0,4,
user_006924,sess_20240101_006924,2024-01-22,01:23:00,Android,VIP,Paid Social,1,1,0,0,0,1,
user_006925,sess_20240101_006925,2024-01-14,13:26:00,iOS,New,Email,1,0,0,0,0,2,
user_006926,sess_20240101_006926,2024-01-03,15:23:00,iOS,New,Paid Social,1,1,1,0,0,4,
user_006927,sess_20240101_006927,2024-01-05,23:32:00,iOS,New,Organic,1,1,0,0,0,4,
user_006928,sess_20240101_006928,2024-01-09,01:23:00,Android,Returning,Paid Social,1,1,1,0,0,1,
user_006929,sess_20240101_006929,2024-01-18,13:35:00,Android,Returning,Organic,1,1,0,0,0,2,
user_006930,sess_20240101_006930,2024-01-06,03:33:00,Android,Returning,Email,1,1,1,0,0,6,
user_006931,sess_20240101_006931,2024-01-11,00:25:00,iOS,VIP,Organic,1,1,1,0,0,1,
user_006932,sess_20240101_006932,2024-01-02,05:55:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_006933,sess_20240101_006933,2024-01-05,16:42:00,Android,Returning,Referral,1,1,1,0,0,8,
user_006934,sess_20240101_006934,2024-01-09,19:27:00,iOS,New,Organic,1,1,0,0,0,7,
user_006935,sess_20240101_006935,2024-01-25,20:44:00,iOS,New,Referral,1,1,1,1,0,2,
user_006936,sess_20240101_006936,2024-01-16,10:22:00,iOS,New,Organic,1,1,0,0,0,7,
user_006937,sess_20240101_006937,2024-01-12,17:00:00,Android,Returning,Organic,1,1,0,0,0,4,
user_006938,sess_20240101_006938,2024-01-21,05:33:00,iOS,Returning,Organic,1,1,0,0,0,1,
user_006939,sess_20240101_006939,2024-01-07,23:52:00,iOS,VIP,Paid Social,1,1,1,0,0,3,
user_006940,sess_20240101_006940,2024-01-04,13:30:00,Android,New,Organic,1,0,0,0,0,6,
user_006941,sess_20240101_006941,2024-01-03,13:02:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_006942,sess_20240101_006942,2024-01-23,19:33:00,iOS,VIP,Paid Social,1,1,0,0,0,1,
user_006943,sess_20240101_006943,2024-01-07,06:12:00,Android,New,Organic,1,1,0,0,0,5,
user_006944,sess_20240101_006944,2024-01-16,18:36:00,iOS,VIP,Organic,1,1,1,1,1,30,38.04
user_006945,sess_20240101_006945,2024-01-18,20:21:00,Android,VIP,Email,1,1,0,0,0,5,
user_006946,sess_20240101_006946,2024-01-10,10:27:00,iOS,New,Organic,1,1,0,0,0,1,
user_006947,sess_20240101_006947,2024-01-15,10:47:00,Android,Returning,Organic,1,1,0,0,0,1,
user_006948,sess_20240101_006948,2024-01-18,22:27:00,iOS,Returning,Email,1,1,0,0,0,1,
user_006949,sess_20240101_006949,2024-01-12,02:19:00,Android,Returning,Email,1,1,0,0,0,5,
user_006950,sess_20240101_006950,2024-01-28,21:42:00,Android,New,Paid Social,1,1,1,0,0,2,
user_006951,sess_20240101_006951,2024-01-04,06:33:00,Android,VIP,Paid Social,1,1,0,0,0,2,
user_006952,sess_20240101_006952,2024-01-06,00:44:00,iOS,New,Organic,1,0,0,0,0,2,
user_006953,sess_20240101_006953,2024-01-25,16:00:00,iOS,Returning,Email,1,0,0,0,0,4,
user_006954,sess_20240101_006954,2024-01-19,13:06:00,Android,VIP,Organic,1,1,0,0,0,4,
user_006955,sess_20240101_006955,2024-01-26,05:15:00,iOS,New,Organic,1,1,0,0,0,2,
user_006956,sess_20240101_006956,2024-01-21,06:51:00,iOS,New,Paid Social,1,1,1,1,0,6,
user_006957,sess_20240101_006957,2024-01-30,04:23:00,iOS,Returning,Email,1,1,0,0,0,8,
user_006958,sess_20240101_006958,2024-01-23,19:34:00,Android,Returning,Email,1,1,1,0,0,6,
user_006959,sess_20240101_006959,2024-01-05,00:25:00,Android,New,Organic,1,0,0,0,0,3,
user_006960,sess_20240101_006960,2024-01-27,18:35:00,iOS,Returning,Paid Social,1,1,1,0,0,8,
user_006961,sess_20240101_006961,2024-01-01,20:02:00,iOS,Returning,Referral,1,1,0,0,0,4,
user_006962,sess_20240101_006962,2024-01-07,02:36:00,Android,VIP,Referral,1,1,0,0,0,4,
user_006963,sess_20240101_006963,2024-01-27,22:58:00,Android,New,Organic,1,0,0,0,0,1,
user_006964,sess_20240101_006964,2024-01-17,14:33:00,iOS,New,Email,1,0,0,0,0,4,
user_006965,sess_20240101_006965,2024-01-13,09:09:00,iOS,Returning,Organic,1,1,0,0,0,1,
user_006966,sess_20240101_006966,2024-01-02,15:43:00,iOS,New,Paid Social,1,1,0,0,0,4,
user_006967,sess_20240101_006967,2024-01-03,02:07:00,iOS,New,Email,1,0,0,0,0,5,
user_006968,sess_20240101_006968,2024-01-14,18:57:00,Android,New,Organic,1,0,0,0,0,1,
user_006969,sess_20240101_006969,2024-01-30,05:36:00,iOS,New,Paid Social,1,1,0,0,0,7,
user_006970,sess_20240101_006970,2024-01-13,15:04:00,iOS,Returning,Paid Social,1,1,0,0,0,2,
user_006971,sess_20240101_006971,2024-01-13,22:14:00,iOS,Returning,Organic,1,0,0,0,0,3,
user_006972,sess_20240101_006972,2024-01-20,13:55:00,iOS,New,Referral,1,1,0,0,0,2,
user_006973,sess_20240101_006973,2024-01-21,03:36:00,iOS,New,Organic,1,1,0,0,0,6,
user_006974,sess_20240101_006974,2024-01-01,17:33:00,iOS,VIP,Referral,1,1,0,0,0,1,
user_006975,sess_20240101_006975,2024-01-04,14:21:00,Android,Returning,Organic,1,1,1,0,0,1,
user_006976,sess_20240101_006976,2024-01-02,09:13:00,iOS,New,Organic,1,1,0,0,0,1,
user_006977,sess_20240101_006977,2024-01-07,17:22:00,Android,New,Paid Social,1,1,0,0,0,3,
user_006978,sess_20240101_006978,2024-01-05,14:31:00,iOS,Returning,Email,1,1,0,0,0,6,
user_006979,sess_20240101_006979,2024-01-31,14:44:00,Android,Returning,Email,1,0,0,0,0,4,
user_006980,sess_20240101_006980,2024-01-06,11:06:00,Android,Returning,Referral,1,1,0,0,0,7,
user_006981,sess_20240101_006981,2024-01-26,11:46:00,Android,New,Organic,1,1,1,0,0,2,
user_006982,sess_20240101_006982,2024-01-11,20:24:00,Android,VIP,Paid Social,1,1,1,0,0,9,
user_006983,sess_20240101_006983,2024-01-14,16:48:00,iOS,VIP,Paid Social,1,1,1,1,0,2,
user_006984,sess_20240101_006984,2024-01-15,14:58:00,Android,Returning,Paid Social,1,1,0,0,0,5,
user_006985,sess_20240101_006985,2024-01-29,11:15:00,iOS,Returning,Organic,1,1,0,0,0,2,
user_006986,sess_20240101_006986,2024-01-08,18:17:00,iOS,Returning,Referral,1,1,1,1,0,2,
user_006987,sess_20240101_006987,2024-01-17,02:07:00,Android,Returning,Organic,1,1,0,0,0,1,
user_006988,sess_20240101_006988,2024-01-29,15:33:00,iOS,Returning,Organic,1,1,1,0,0,1,
user_006989,sess_20240101_006989,2024-01-11,09:09:00,Android,Returning,Paid Social,1,1,1,1,1,13,23.66
user_006990,sess_20240101_006990,2024-01-03,02:27:00,iOS,Returning,Email,1,1,0,0,0,4,
user_006991,sess_20240101_006991,2024-01-03,18:16:00,iOS,New,Organic,1,0,0,0,0,9,
user_006992,sess_20240101_006992,2024-01-17,18:57:00,iOS,New,Paid Social,1,1,0,0,0,8,
user_006993,sess_20240101_006993,2024-01-10,12:56:00,Android,New,Referral,1,0,0,0,0,5,
user_006994,sess_20240101_006994,2024-01-26,19:29:00,Android,New,Paid Social,1,1,1,0,0,7,
user_006995,sess_20240101_006995,2024-01-16,03:50:00,iOS,New,Paid Social,1,1,0,0,0,5,
user_006996,sess_20240101_006996,2024-01-28,17:55:00,iOS,VIP,Organic,1,1,1,0,0,5,
user_006997,sess_20240101_006997,2024-01-09,02:15:00,iOS,New,Email,1,1,1,0,0,7,
user_006998,sess_20240101_006998,2024-01-19,22:27:00,iOS,VIP,Referral,1,1,1,1,0,4,
user_006999,sess_20240101_006999,2024-01-23,17:51:00,Android,New,Referral,1,0,0,0,0,3,
user_007000,sess_20240101_007000,2024-01-31,03:15:00,iOS,New,Referral,1,0,0,0,0,4,
user_007001,sess_20240101_007001,2024-01-19,16:55:00,Android,Returning,Organic,1,1,0,0,0,3,
user_007002,sess_20240101_007002,2024-01-05,04:39:00,iOS,Returning,Email,1,0,0,0,0,1,
user_007003,sess_20240101_007003,2024-01-26,05:15:00,iOS,New,Referral,1,0,0,0,0,4,
user_007004,sess_20240101_007004,2024-01-04,04:34:00,iOS,Returning,Organic,1,1,0,0,0,4,
user_007005,sess_20240101_007005,2024-01-13,04:11:00,iOS,New,Paid Social,1,0,0,0,0,4,
user_007006,sess_20240101_007006,2024-01-24,08:55:00,Android,Returning,Referral,1,1,1,0,0,5,
user_007007,sess_20240101_007007,2024-01-16,12:07:00,iOS,Returning,Email,1,1,0,0,0,3,
user_007008,sess_20240101_007008,2024-01-16,20:50:00,Android,New,Email,1,0,0,0,0,6,
user_007009,sess_20240101_007009,2024-01-30,19:03:00,Android,Returning,Referral,1,1,1,0,0,2,
user_007010,sess_20240101_007010,2024-01-27,22:53:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_007011,sess_20240101_007011,2024-01-11,11:34:00,iOS,New,Email,1,1,0,0,0,2,
user_007012,sess_20240101_007012,2024-01-19,05:25:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_007013,sess_20240101_007013,2024-01-14,02:21:00,Android,Returning,Referral,1,0,0,0,0,3,
user_007014,sess_20240101_007014,2024-01-25,14:44:00,iOS,Returning,Paid Social,1,0,0,0,0,5,
user_007015,sess_20240101_007015,2024-01-09,11:18:00,iOS,New,Email,1,1,0,0,0,1,
user_007016,sess_20240101_007016,2024-01-12,07:07:00,Android,New,Email,1,0,0,0,0,1,
user_007017,sess_20240101_007017,2024-01-01,01:22:00,Android,Returning,Paid Social,1,0,0,0,0,6,
user_007018,sess_20240101_007018,2024-01-27,09:51:00,iOS,New,Referral,1,0,0,0,0,3,
user_007019,sess_20240101_007019,2024-01-03,06:01:00,Android,New,Paid Social,1,0,0,0,0,5,
user_007020,sess_20240101_007020,2024-01-05,17:08:00,Android,New,Email,1,1,1,0,0,2,
user_007021,sess_20240101_007021,2024-01-01,12:43:00,iOS,Returning,Email,1,1,1,0,0,1,
user_007022,sess_20240101_007022,2024-01-07,06:42:00,Android,Returning,Paid Social,1,1,0,0,0,2,
user_007023,sess_20240101_007023,2024-01-14,14:45:00,Android,Returning,Paid Social,1,0,0,0,0,9,
user_007024,sess_20240101_007024,2024-01-30,17:56:00,iOS,Returning,Organic,1,0,0,0,0,5,
user_007025,sess_20240101_007025,2024-01-09,05:42:00,iOS,Returning,Referral,1,1,0,0,0,1,
user_007026,sess_20240101_007026,2024-01-27,10:05:00,Android,New,Email,1,0,0,0,0,3,
user_007027,sess_20240101_007027,2024-01-15,16:48:00,Android,Returning,Email,1,0,0,0,0,8,
user_007028,sess_20240101_007028,2024-01-18,08:43:00,Android,New,Paid Social,1,0,0,0,0,5,
user_007029,sess_20240101_007029,2024-01-10,04:35:00,iOS,New,Paid Social,1,1,1,1,1,31,41.47
user_007030,sess_20240101_007030,2024-01-02,07:26:00,Android,Returning,Organic,1,1,0,0,0,5,
user_007031,sess_20240101_007031,2024-01-31,20:54:00,iOS,New,Email,1,1,0,0,0,5,
user_007032,sess_20240101_007032,2024-01-08,12:50:00,Android,VIP,Organic,1,1,1,1,0,1,
user_007033,sess_20240101_007033,2024-01-29,09:16:00,Android,Returning,Email,1,0,0,0,0,1,
user_007034,sess_20240101_007034,2024-01-03,06:09:00,Android,Returning,Email,1,1,0,0,0,2,
user_007035,sess_20240101_007035,2024-01-03,14:24:00,iOS,Returning,Paid Social,1,1,1,0,0,6,
user_007036,sess_20240101_007036,2024-01-19,08:03:00,Android,Returning,Organic,1,1,0,0,0,3,
user_007037,sess_20240101_007037,2024-01-26,06:36:00,Android,VIP,Email,1,1,1,1,1,8,105.85
user_007038,sess_20240101_007038,2024-01-16,02:25:00,Android,Returning,Email,1,1,0,0,0,5,
user_007039,sess_20240101_007039,2024-01-21,01:47:00,iOS,New,Referral,1,1,1,0,0,12,
user_007040,sess_20240101_007040,2024-01-09,06:02:00,Android,Returning,Referral,1,0,0,0,0,1,
user_007041,sess_20240101_007041,2024-01-03,17:13:00,Android,New,Email,1,1,1,0,0,5,
user_007042,sess_20240101_007042,2024-01-24,02:44:00,iOS,New,Referral,1,1,0,0,0,8,
user_007043,sess_20240101_007043,2024-01-25,18:35:00,Android,New,Paid Social,1,1,1,0,0,5,
user_007044,sess_20240101_007044,2024-01-02,16:33:00,Android,Returning,Organic,1,1,0,0,0,1,
user_007045,sess_20240101_007045,2024-01-08,01:06:00,Android,Returning,Email,1,1,1,0,0,4,
user_007046,sess_20240101_007046,2024-01-20,03:21:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_007047,sess_20240101_007047,2024-01-23,17:47:00,iOS,VIP,Organic,1,1,0,0,0,4,
user_007048,sess_20240101_007048,2024-01-17,13:00:00,Android,Returning,Referral,1,1,1,1,0,3,
user_007049,sess_20240101_007049,2024-01-13,14:18:00,iOS,Returning,Referral,1,1,1,0,0,3,
user_007050,sess_20240101_007050,2024-01-17,14:01:00,iOS,Returning,Paid Social,1,1,0,0,0,1,
user_007051,sess_20240101_007051,2024-01-15,23:28:00,iOS,New,Paid Social,1,1,0,0,0,7,
user_007052,sess_20240101_007052,2024-01-25,03:45:00,iOS,New,Paid Social,1,0,0,0,0,7,
user_007053,sess_20240101_007053,2024-01-03,06:17:00,Android,Returning,Email,1,0,0,0,0,5,
user_007054,sess_20240101_007054,2024-01-21,23:51:00,Android,VIP,Paid Social,1,1,0,0,0,1,
user_007055,sess_20240101_007055,2024-01-21,21:12:00,Android,VIP,Email,1,1,1,1,0,1,
user_007056,sess_20240101_007056,2024-01-26,22:00:00,Android,Returning,Organic,1,1,1,1,0,5,
user_007057,sess_20240101_007057,2024-01-20,20:13:00,iOS,New,Organic,1,0,0,0,0,1,
user_007058,sess_20240101_007058,2024-01-30,04:22:00,Android,VIP,Paid Social,1,1,1,0,0,1,
user_007059,sess_20240101_007059,2024-01-31,16:07:00,Android,Returning,Referral,1,1,0,0,0,1,
user_007060,sess_20240101_007060,2024-01-27,19:33:00,iOS,Returning,Email,1,0,0,0,0,7,
user_007061,sess_20240101_007061,2024-01-21,07:40:00,Android,New,Referral,1,1,0,0,0,8,
user_007062,sess_20240101_007062,2024-01-23,13:13:00,iOS,Returning,Referral,1,1,1,0,0,3,
user_007063,sess_20240101_007063,2024-01-23,10:34:00,iOS,VIP,Organic,1,1,0,0,0,1,
user_007064,sess_20240101_007064,2024-01-23,19:54:00,iOS,Returning,Organic,1,1,1,1,0,6,
user_007065,sess_20240101_007065,2024-01-27,05:32:00,iOS,VIP,Organic,1,1,0,0,0,3,
user_007066,sess_20240101_007066,2024-01-08,06:42:00,Android,VIP,Email,1,1,1,0,0,6,
user_007067,sess_20240101_007067,2024-01-16,03:38:00,Android,New,Referral,1,0,0,0,0,4,
user_007068,sess_20240101_007068,2024-01-17,09:27:00,iOS,VIP,Referral,1,1,0,0,0,8,
user_007069,sess_20240101_007069,2024-01-30,07:26:00,Android,New,Organic,1,1,0,0,0,1,
user_007070,sess_20240101_007070,2024-01-10,19:35:00,iOS,New,Paid Social,1,0,0,0,0,6,
user_007071,sess_20240101_007071,2024-01-04,15:13:00,iOS,Returning,Paid Social,1,1,1,0,0,6,
user_007072,sess_20240101_007072,2024-01-09,22:06:00,iOS,Returning,Email,1,1,0,0,0,4,
user_007073,sess_20240101_007073,2024-01-08,04:58:00,Android,New,Email,1,1,0,0,0,6,
user_007074,sess_20240101_007074,2024-01-09,07:32:00,Android,Returning,Paid Social,1,1,1,0,0,1,
user_007075,sess_20240101_007075,2024-01-08,01:07:00,Android,Returning,Referral,1,1,0,0,0,1,
user_007076,sess_20240101_007076,2024-01-31,17:41:00,Android,New,Email,1,0,0,0,0,3,
user_007077,sess_20240101_007077,2024-01-09,07:05:00,iOS,New,Organic,1,1,1,0,0,2,
user_007078,sess_20240101_007078,2024-01-05,04:01:00,iOS,New,Paid Social,1,1,1,1,0,1,
user_007079,sess_20240101_007079,2024-01-12,13:44:00,Android,Returning,Organic,1,1,0,0,0,6,
user_007080,sess_20240101_007080,2024-01-16,11:15:00,Android,New,Organic,1,1,1,0,0,2,
user_007081,sess_20240101_007081,2024-01-13,23:45:00,Android,VIP,Organic,1,1,0,0,0,1,
user_007082,sess_20240101_007082,2024-01-31,08:48:00,Android,Returning,Referral,1,1,1,1,0,7,
user_007083,sess_20240101_007083,2024-01-24,20:25:00,Android,VIP,Email,1,1,1,0,0,1,
user_007084,sess_20240101_007084,2024-01-04,08:04:00,iOS,Returning,Organic,1,1,0,0,0,8,
user_007085,sess_20240101_007085,2024-01-05,16:27:00,iOS,New,Paid Social,1,0,0,0,0,2,
user_007086,sess_20240101_007086,2024-01-18,21:59:00,iOS,VIP,Email,1,1,1,0,0,4,
user_007087,sess_20240101_007087,2024-01-12,10:11:00,iOS,VIP,Paid Social,1,1,0,0,0,7,
user_007088,sess_20240101_007088,2024-01-30,04:01:00,iOS,Returning,Organic,1,1,1,0,0,8,
user_007089,sess_20240101_007089,2024-01-11,15:53:00,iOS,VIP,Organic,1,1,1,0,0,1,
user_007090,sess_20240101_007090,2024-01-23,13:22:00,iOS,Returning,Paid Social,1,1,1,0,0,3,
user_007091,sess_20240101_007091,2024-01-11,19:53:00,iOS,New,Referral,1,1,1,0,0,3,
user_007092,sess_20240101_007092,2024-01-21,12:09:00,iOS,VIP,Organic,1,1,1,0,0,1,
user_007093,sess_20240101_007093,2024-01-24,16:28:00,Android,Returning,Referral,1,1,0,0,0,6,
user_007094,sess_20240101_007094,2024-01-17,07:12:00,Android,Returning,Paid Social,1,1,0,0,0,1,
user_007095,sess_20240101_007095,2024-01-28,00:58:00,iOS,Returning,Paid Social,1,1,1,0,0,1,
user_007096,sess_20240101_007096,2024-01-11,04:59:00,iOS,Returning,Organic,1,1,1,1,0,1,
user_007097,sess_20240101_007097,2024-01-19,14:32:00,iOS,VIP,Referral,1,1,1,0,0,6,
user_007098,sess_20240101_007098,2024-01-06,14:23:00,iOS,New,Organic,1,0,0,0,0,4,
user_007099,sess_20240101_007099,2024-01-17,07:18:00,Android,New,Email,1,0,0,0,0,4,
user_007100,sess_20240101_007100,2024-01-31,08:35:00,iOS,New,Paid Social,1,1,0,0,0,5,
user_007101,sess_20240101_007101,2024-01-12,07:56:00,Android,Returning,Email,1,1,0,0,0,10,
user_007102,sess_20240101_007102,2024-01-27,13:22:00,Android,New,Email,1,0,0,0,0,3,
user_007103,sess_20240101_007103,2024-01-09,01:52:00,iOS,New,Paid Social,1,1,0,0,0,2,
user_007104,sess_20240101_007104,2024-01-02,23:05:00,iOS,Returning,Referral,1,1,1,1,0,1,
user_007105,sess_20240101_007105,2024-01-03,17:34:00,iOS,New,Email,1,1,0,0,0,5,
user_007106,sess_20240101_007106,2024-01-07,15:50:00,iOS,Returning,Paid Social,1,0,0,0,0,2,
user_007107,sess_20240101_007107,2024-01-14,10:07:00,iOS,Returning,Organic,1,1,0,0,0,6,
user_007108,sess_20240101_007108,2024-01-01,02:48:00,iOS,VIP,Referral,1,1,0,0,0,9,
user_007109,sess_20240101_007109,2024-01-12,05:16:00,iOS,New,Email,1,1,1,0,0,2,
